#,nl,bash
79,wipe out the old,"CLARIFY: 'The old' what, in which folder? Please give me a path and an age threshold (older than 30 days, 90 days, etc)."
80,make me some breathing room,"CLARIFY: Where is space tight - your home folder, the root filesystem, an external drive? Run 'df -h' to see which mount is filling up."
81,delete the giant files,"CLARIFY: In which directory, and how big counts as giant (over 500MB, over 1GB, over 5GB)?"
82,tidy up,"CLARIFY: Tidy what - a specific folder, the desktop, system temp files? And what does 'tidy' mean for you (sorted into subfolders, junk removed)?"
83,make room for more downloads,"CLARIFY: How much space do you need to free, and where can I delete from (~/Downloads, old archives, browser cache)?"
84,delete the cache files,"CLARIFY: Which cache - ~/.cache (general user cache), browser cache, apt's package cache (/var/cache/apt), or an app-specific cache?"
85,save my photos elsewhere,"CLARIFY: Move them or copy them? And from which folder to which destination (external drive, cloud-synced folder, another disk)?"
86,remove all the old reports,"CLARIFY: Where do the reports live, and how old is 'old' (older than 6 months, older than 1 year, before a specific date)?"
87,delete the project i dont use anymore,CLARIFY: Which project folder do you want to delete? Please give me the full path so I don't remove the wrong one.
88,back up before the upgrade,"CLARIFY: What kind of backup - just your home folder, configuration files in /etc, the whole disk image? And where should the backup live?"
89,compress the logs,"CLARIFY: Which logs (a specific file, all of /var/log, or a service's logs), and into one archive or compressed in place with gzip?"
90,rotate the logs,"CLARIFY: Which log file or service - I can rotate a specific log manually with logrotate, or set up logrotate config for it. Which one needs rotating?"
91,extract this thing,"CLARIFY: Which archive file do you mean, and where should the contents be extracted?"
92,save the screen output,"CLARIFY: Which command's output, and to which file? You can rerun a command and redirect with '> output.txt' - tell me which command."
93,make a copy on the network drive,"CLARIFY: Which file or folder to copy, and what's the path or mount of the network drive (e.g. /mnt/nas)?"
94,remove this file everywhere,"CLARIFY: Which file (give me a name or path), and search 'everywhere' meaning where - your home folder, the whole filesystem, a specific tree?"
95,find and delete duplicates,"CLARIFY: In which directory should I search, and how should duplicates be detected - same content hash (safest) or same filename?"
96,delete the unused images,"CLARIFY: Which folder has the images, and how do you define 'unused' - not opened in 90 days (access time), or not linked from anything?"
97,delete trash older than a week,"CLARIFY: From which trash - your user trash (~/.local/share/Trash), or a folder you've been treating as trash? Confirm the path and I'll filter by age."
98,back up nightly,"CLARIFY: Back up which folder, to where, and at what time? I'll write a cron entry once those are clear."
99,save this file as a backup,"CLARIFY: Which file (give me the path), and what should the backup be named or where should it go (same folder with .bak suffix, ~/backups)?"
100,delete everything in this folder,"CLARIFY: Which folder, and does 'everything' include hidden files (those starting with a dot)? Also confirm you want the contents gone but the folder kept."
101,install python,"CLARIFY: Which Python version (3.10, 3.11, 3.12, latest available), and from where (system package manager, pyenv, deadsnakes PPA)?"
102,remove old software,CLARIFY: Which package or packages should I remove? Run 'apt list --installed' to see what's there and tell me which to drop.
103,update my packages,"CLARIFY: Update everything (apt upgrade), only security updates, or a specific package? Also: do you want to refresh the package list first?"
104,upgrade the system,"CLARIFY: Apply available package updates (apt upgrade), do a full distribution upgrade to the next Ubuntu release, or upgrade a specific component?"
105,install the editor,"CLARIFY: Which editor (vim, nano, neovim, vscode, sublime, emacs)? They're installed differently."
106,install docker,"CLARIFY: From the Ubuntu repositories (docker.io) or from Docker's official repo (docker-ce, latest version)? The latter needs adding a repo key."
107,install nodejs,"CLARIFY: Which Node.js version (LTS 20, current 22), and via which method (Ubuntu apt, NodeSource repo, nvm for per-user)?"
108,uninstall a package,"CLARIFY: Which package name? Run 'dpkg -l | grep keyword' to find it, then tell me which to remove."
109,get the new version,CLARIFY: New version of what software? Tell me the package or program name and I'll check what's available.
110,install a browser,"CLARIFY: Which browser (Firefox, Chromium, Google Chrome, Brave, Vivaldi)? Several have different install methods."
111,set up a database,"CLARIFY: Which database (PostgreSQL, MySQL, MariaDB, SQLite, MongoDB)? They have different installs and configurations."
112,install the latest version,"CLARIFY: Latest version of which software? And from where - distribution repo, vendor's PPA, snap, or flatpak?"
113,get me a python environment,"CLARIFY: A system-wide Python install, a virtual environment for a project (which folder), or a conda environment with specific packages?"
114,install java,"CLARIFY: Which Java distribution (OpenJDK, Temurin, Oracle), and which major version (8, 11, 17, 21)?"
115,remove the unused packages,"CLARIFY: Do you mean packages installed as dependencies but no longer needed (apt autoremove), or specific packages by name?"
116,clean up apt,"CLARIFY: Clean cached .deb files (apt clean), remove orphaned packages (apt autoremove), or both?"
117,install git,"CLARIFY: The git package from Ubuntu (often older), or from the git-core PPA for the latest version?"
118,install a music player,"CLARIFY: Which music player (Rhythmbox, Audacious, Clementine, Spotify, Strawberry, mpd command-line)?"
119,i need a code editor,"CLARIFY: Which one - VS Code, Sublime Text, JetBrains IDE, Atom, neovim, or something else? Each installs differently."
120,install a screen recorder,"CLARIFY: Which tool - OBS Studio, Kazam, SimpleScreenRecorder, peek for GIFs, or ffmpeg for command-line recording?"
121,install office software,"CLARIFY: Which suite - LibreOffice, OnlyOffice, WPS Office, or a specific app like Calligra?"
122,update everything to the latest,"CLARIFY: All system packages (apt full-upgrade), all snap apps, all pip packages globally, or one specific tool?"
123,install a vpn,"CLARIFY: Which VPN client - OpenVPN, WireGuard, NetworkManager-openvpn, a commercial client like Mullvad or NordVPN, or set up your own?"
124,install rust,"CLARIFY: Via rustup (recommended, per-user) or via apt (older but system-wide)?"
125,install go,"CLARIFY: Via apt (golang-go, may lag in version) or download the latest from go.dev? And which version do you need?"
126,remove the bloat,"CLARIFY: Bloat meaning what - default Ubuntu apps you don't use, snaps, or orphaned packages? Tell me which to target."
127,install a torrent client,"CLARIFY: Which one (transmission, qBittorrent, Deluge, Vuze, command-line aria2)?"
128,install an antivirus,"CLARIFY: Which one - ClamAV (free, command-line), Sophos for Linux, or another? Note that Linux generally doesn't need active AV for desktop use."
129,install a backup tool,"CLARIFY: Which tool - Deja Dup (GUI), Timeshift (system snapshots), restic, rsnapshot, or borg backup?"
130,set up postgres,"CLARIFY: Install only, or also create a database and user? And which PostgreSQL major version (14, 15, 16)?"
131,install ruby,"CLARIFY: System Ruby (apt install ruby-full), or per-user via rbenv/asdf? And which version (3.0, 3.2, 3.3)?"
132,get the build tools,"CLARIFY: For what - C/C++ (build-essential), Rust (rustup), embedded (gcc-arm-none-eabi), or a specific language toolchain?"
133,install a media player,"CLARIFY: Which one - VLC, mpv, Celluloid, SMPlayer, Totem? Each has its own package."
134,fix my broken package,CLARIFY: Which package is broken? Run 'apt list --installed | grep keyword' and share the name and the error you're seeing.
135,install everything for web dev,"CLARIFY: Which stack - Node.js + npm, Python + pip, Ruby + Rails, PHP + Laravel? Tell me your stack and I'll install the toolchain."
136,get me ffmpeg,CLARIFY: From Ubuntu apt (stable but older) or the latest static build from ffmpeg.org? They have slight differences in available codecs.
137,install steam,CLARIFY: From Ubuntu's multiverse repository (apt install steam) or Steam's official .deb installer? Both work but install differently.
138,set up wine,CLARIFY: Stock wine from Ubuntu (older) or the latest WineHQ repo? And do you also need winetricks for setup helpers?
139,install a pdf reader,"CLARIFY: Which one - Evince (default GNOME), Okular (KDE), MuPDF (lightweight), Foxit, or Adobe Reader (no longer maintained on Linux)?"
140,install a chat app,"CLARIFY: Which one - Slack, Discord, Element/Matrix, Telegram, Signal? Each has its own install path."
141,i want a terminal,"CLARIFY: A new terminal emulator - which one (Alacritty, Kitty, Tilix, WezTerm, gnome-terminal)?"
142,get me a shell,"CLARIFY: A new shell - which one (zsh, fish, dash)? And do you also want to set it as your default login shell?"
143,install a notes app,"CLARIFY: Which one - Obsidian, Joplin, Standard Notes, Logseq, simplenote, or a CLI tool like jrnl?"
144,install gimp,CLARIFY: From apt (stable Ubuntu version) or the latest from the GIMP flatpak? Versions differ.
145,install kubectl,CLARIFY: From Ubuntu apt (often outdated) or the official Kubernetes repo for the latest stable? And do you need a specific kubectl version to match a cluster?
146,install ansible,"CLARIFY: From apt (older), pip (latest per-user), or the official Ansible PPA? Which is fine?"
147,install terraform,CLARIFY: Via HashiCorp's apt repo (latest) or tfenv for managing multiple versions? Do you need a specific version?
148,install some games,"CLARIFY: Which game or games? I need package names. You can browse 'apt search games' or specific titles like '0ad', 'supertuxkart', etc."
149,set up nginx,"CLARIFY: Just install it (apt install nginx) or also create a virtual host config? If the latter, what domain and root directory?"
150,install kibana,"CLARIFY: From the Elastic apt repo (recommended), and which major version (matching an Elasticsearch you have, or latest 8.x)?"
151,install jenkins,"CLARIFY: From the official Jenkins apt repo, and which line - stable or LTS? Also: which Java version is currently installed (jenkins needs it)?"
152,install zsh and oh my zsh,"CLARIFY: I can install zsh via apt easily. For oh-my-zsh I'd need to download an install script - is that ok, and for which user account?"
153,install neovim,CLARIFY: From apt (older 0.x version) or the official PPA / appimage for the latest 0.10? Some plugins need the newer version.
154,install spotify,CLARIFY: Via the official Spotify apt repo (.deb) or the snap version? Either works on Ubuntu.
155,install zoom,CLARIFY: From Zoom's official .deb download or the flatpak/snap version? The .deb is most common.
156,install signal,"CLARIFY: From the official Signal apt repo (recommended, auto-updates) or the flatpak? Confirm and I'll proceed."
157,i want minecraft,"CLARIFY: The official Minecraft launcher (.deb from minecraft.net), or PrismLauncher / MultiMC for managing multiple versions?"
158,install audacity,CLARIFY: From apt (older version) or the flatpak for the latest? Audacity also has new ownership - confirm you're ok with the current one.
159,install obs,"CLARIFY: From the official OBS Studio PPA (recommended, latest) or apt (older)? PPA usually preferred for streaming features."
160,install thunderbird,CLARIFY: From apt (versioned with Ubuntu) or the snap (auto-updating to latest)? Or the flatpak?
161,install firefox esr,"CLARIFY: From the Mozilla apt repo (recommended for ESR), or the snap? The snap is the default Firefox on Ubuntu but not ESR."
162,install r,"CLARIFY: R language for statistics? From Ubuntu's apt (older) or the CRAN apt repo for the latest version? Also, do you need RStudio too?"
163,install dotnet,"CLARIFY: Which .NET SDK version (6, 7, 8 LTS), and from Microsoft's apt repo or the package included in Ubuntu?"
164,install php,"CLARIFY: Which PHP version (8.1, 8.2, 8.3), and from Ubuntu repos or the ondrej PPA for newer versions? Plus which modules do you need?"
165,install a font,"CLARIFY: Which font? If from a .ttf/.otf file, where is it? If from a package (e.g. fonts-firacode, fonts-jetbrains-mono), tell me which."
166,install ssh,"CLARIFY: The SSH client (openssh-client, usually already installed) or the SSH server (openssh-server) for remote access into this machine?"
167,install some dev libraries,"CLARIFY: For which language or project - libssl-dev, libcurl-dev, build-essential? Or are you trying to compile something that's failing? Show me the error."
168,install everything for c++,"CLARIFY: Compiler only (g++), or the full toolchain with cmake, gdb, valgrind, and clang? Tell me what you plan to do."
169,install machine learning stuff,"CLARIFY: Which stack - PyTorch + CUDA, TensorFlow, scikit-learn, JAX? And in a virtual environment or system-wide pip?"
170,install graphics drivers,"CLARIFY: For which GPU - NVIDIA (proprietary or nouveau), AMD (mesa, amdgpu-pro), or Intel (already included)? Run 'lspci | grep -i vga' to identify."
171,install printer drivers,"CLARIFY: Which printer brand and model? Many work with CUPS out of the box - try printing first. If not, I need the model name."
172,install the development version,"CLARIFY: Development version of what software, and from which source (PPA, git source, snap edge)?"
173,install something for screenshots,"CLARIFY: Which tool - Flameshot, Shutter, Spectacle, gnome-screenshot, or scrot for command-line?"
174,install the kernel headers,CLARIFY: For your current running kernel (linux-headers-$(uname -r))? That's usually what people want - confirm and I'll proceed.
175,set up a mail server,"CLARIFY: Which mail server - Postfix + Dovecot, Exim, or a turnkey setup like Mailcow? This is a non-trivial setup; tell me your goal."
176,install a web server,"CLARIFY: Which web server - nginx, Apache (apache2), Caddy, or lighttpd?"
177,install something to read epub,"CLARIFY: Which reader - Calibre (full management), Foliate (simple), Bookworm, or fbreader?"
178,install image viewer,"CLARIFY: Which one - Eye of GNOME (eog), gThumb, feh (lightweight), nomacs, or gpicview?"
179,install office tools,"CLARIFY: Which suite - LibreOffice (apt install libreoffice), OnlyOffice, WPS, or specific tools (word processor only, spreadsheet only)?"
180,install some virt thing,"CLARIFY: Which virtualization - VirtualBox, qemu/KVM with virt-manager, libvirt, or a container runtime like Docker/Podman?"
181,install for gaming,"CLARIFY: Steam? Lutris? Proton? Specific game launcher? Plus do you have the right GPU drivers for gaming (NVIDIA proprietary, Mesa for AMD)?"
182,install pip packages,"CLARIFY: Which packages, and in which environment - global (pip install --user), a project's virtualenv, or pipx for tools?"
183,install all my npm tools,"CLARIFY: I need the list - what tools do you usually use? If you have a list (package-lock or a file), share its path."
184,install a markdown editor,"CLARIFY: Which one - Typora, Mark Text, Ghostwriter, Apostrophe, or Obsidian?"
185,install a calendar app,"CLARIFY: Which one - GNOME Calendar (gnome-calendar), Evolution, Thunderbird with Lightning, or a CLI tool like khal?"
186,install a password manager,"CLARIFY: Which one - Bitwarden, KeePassXC, 1Password (commercial), pass (command-line)?"
187,install network tools,"CLARIFY: Which tools - net-tools (legacy ifconfig), iproute2 (modern, usually preinstalled), nmap, wireshark, tcpdump? Tell me your goal."
188,install a sql client,"CLARIFY: For which database (psql for Postgres, mysql-client for MySQL, sqlite3 for SQLite, or DBeaver as a universal GUI)?"
189,install everything for school,"CLARIFY: What does school need - LibreOffice, a code editor, a specific programming language, browsers, communication apps? Tell me what classes/tools you need."
190,install latex,"CLARIFY: A full install (texlive-full, ~5GB) or a minimal one (texlive-latex-base)? And do you want an editor like TeXstudio too?"
191,install kvm,"CLARIFY: KVM with command-line tools only, or with virt-manager GUI? Also, has CPU virtualization been verified (egrep -c '(vmx|svm)' /proc/cpuinfo)?"
192,install a virtual machine app,"CLARIFY: Which one - VirtualBox, virt-manager (libvirt/KVM), GNOME Boxes, or VMware?"
193,install python libraries,"CLARIFY: Which libraries, and into which environment (a project's venv, --user globally, conda)? Give me a list or a requirements.txt path."
194,install something to convert videos,CLARIFY: GUI tool (HandBrake) or command-line (ffmpeg)? Both are great; the choice depends on whether you want a UI.
195,install image converter,"CLARIFY: GUI (Converseen, GIMP) or command-line (ImageMagick - convert command)? And what conversions (format, resize, batch)?"
196,install a code formatter,"CLARIFY: For which language - prettier (JS/TS/HTML/CSS), black (Python), gofmt (Go built-in), rustfmt (Rust)? Each is a different package."
197,install a linter,"CLARIFY: For which language - eslint (JS), ruff or flake8 (Python), shellcheck (bash), clippy (Rust built-in)?"
198,install a typing tutor,"CLARIFY: Which one - klavaro, gtypist, or a terminal-based one like 'typespeed'?"
199,install drawing software,"CLARIFY: Which one - Krita (digital painting), Inkscape (vector), GIMP (raster/photo editing), MyPaint?"
200,install 3d software,"CLARIFY: Which one - Blender (modeling/animation), FreeCAD (CAD), OpenSCAD (parametric), or something else?"
201,install accounting software,"CLARIFY: Which one - GnuCash, HomeBank, KMyMoney, Manager.io, or a CLI like ledger or hledger?"
202,restart the server,"CLARIFY: Which service - the web server (nginx, apache2), database (postgresql, mysql), or a custom application? Tell me the name."
203,stop the broken thing,CLARIFY: Which service is broken? Run 'systemctl --failed' to list failed units and tell me which one to stop.
204,fix the service,"CLARIFY: Which service is failing, and what's the symptom? Share the output of 'systemctl status SERVICE_NAME' so I can see what's wrong."
205,kill the stuck process,CLARIFY: Which process is stuck? Run 'ps aux' or share what's hanging - I need a PID or process name to act safely.
206,start the service,CLARIFY: Which service - which package or daemon do you want started? Tell me the service name and I'll use systemctl.
207,restart everything,"CLARIFY: Restart all failed services, reload all daemon configs, or reboot the system? Rebooting is the broadest; what's the goal?"
208,kill the hung app,"CLARIFY: Which app is hung? Run 'ps aux | grep keyword' or 'pgrep -lf keyword' to find it, then tell me the name or PID."
209,stop the process eating cpu,CLARIFY: Run 'top' (or 'ps aux --sort=-pcpu | head') and tell me which process - I need a PID or exact name to terminate it safely.
210,restart the network,"CLARIFY: Restart NetworkManager (desktop), systemd-networkd (server), or just bring an interface down/up? Which interface (run 'ip a')?"
211,enable it on boot,CLARIFY: Which service should be enabled to start at boot? Tell me the service name (systemctl enable SERVICE_NAME).
212,make it run at startup,"CLARIFY: Which application or service should start at boot? Is it a systemd service, a desktop autostart, or a cron @reboot job?"
213,stop it from running at boot,CLARIFY: Which service or autostart item should be disabled? Give me the name and I'll use 'systemctl disable' or remove the autostart entry.
214,the server isnt responding,"CLARIFY: Which server (a process running on this machine, or a remote one), and which port or address? I'll check if the service is listening."
215,reload the config,CLARIFY: For which service? Many support 'systemctl reload SERVICE_NAME' to reread config without restarting - tell me which one.
216,the service crashed,"CLARIFY: Which service? Run 'systemctl --failed' to see crashed ones and share the name, or paste 'systemctl status NAME' so I can see the failure."
217,find what's running,"CLARIFY: Do you want all processes (ps aux), only those listening on a port (ss -tlnp), only systemd services (systemctl list-units), or a specific name?"
218,stop the bad daemon,CLARIFY: Which daemon is misbehaving? Share the name from 'systemctl list-units --type=service' or describe the symptom.
219,fix the worker thats stuck,"CLARIFY: Which worker process - a celery worker, a background job runner, a custom script? Give me a name or PID."
220,restart my app,"CLARIFY: Which application, and how is it running - as a systemd service (which one), under tmux/screen, via supervisor, in a Docker container?"
221,kill the zombie,"CLARIFY: Zombie processes can't be killed directly - they need the parent to reap them. Run 'ps -A -ostat,ppid | grep -e '[zZ]'' to find the parent PID and we can act on that."
222,stop everything,"CLARIFY: Stop all running services (dangerous - would take the system offline), or just one service? Tell me what 'everything' means here."
223,make this run in the background,"CLARIFY: Which command or script should I daemonize, and should it survive logout - via 'nohup', 'systemd-run --user', or a proper systemd service?"
224,stop the background task,CLARIFY: Which background task? Run 'jobs' (if started in this shell) or 'ps aux | grep keyword' and give me the PID or name.
225,restart docker,"CLARIFY: Restart the Docker daemon (systemctl restart docker), or restart a specific container? If the latter, which container (docker ps)?"
226,the database wont start,"CLARIFY: Which database (postgresql, mysql, mariadb, mongodb), and what does 'systemctl status DB_NAME' show? Paste the error."
227,my website is down,CLARIFY: Is the web server running (systemctl status nginx OR apache2)? Or is the issue with the application behind it? Share the error you're seeing.
228,redis isnt working,"CLARIFY: What's the symptom - service not running, connection refused, or slow responses? Share 'systemctl status redis-server' and the client error."
229,restart all containers,"CLARIFY: All Docker containers ('docker restart $(docker ps -q)'), only those in a specific docker-compose project, or only stopped ones?"
230,kill the slow query,"CLARIFY: Which database, and do you know the query's PID? In Postgres: 'SELECT pg_cancel_backend(pid);' - I need the database type and query identifier."
231,fix the cron job,"CLARIFY: Which cron job, and what's wrong with it? Run 'crontab -l' to see your jobs and share which line isn't working."
232,stop the schedule,"CLARIFY: Which scheduled task - a cron entry, a systemd timer, or an at-job? Share what you have and which to remove."
233,remove the cron,CLARIFY: Which cron entry do you want removed? Run 'crontab -l' and tell me which line - or share the command pattern.
234,the timer isnt firing,CLARIFY: Which systemd timer? Run 'systemctl list-timers --all' and share the name. Or is it a cron job that's not firing?
235,background this script,CLARIFY: Which script do you want running in the background? Should it restart on failure (systemd) or just keep running until logout (nohup)?
236,stop the loop,"CLARIFY: Which loop - a shell loop in a terminal (Ctrl+C), a background script (need PID), or an infinite job in a service? Tell me where it's running."
237,the app keeps restarting,"CLARIFY: Which app, and how is it managed (systemd, docker, supervisor)? Share 'journalctl -u SERVICE_NAME -n 50' so we can see why it's crashing."
